driverId,routeId,carId,timeTaken,createdAt
5ac65860-fbd0-5759-9134-0be8aedbb5ef,ef7d23c8-dd12-586e-80c7-d58cde43ef9d,c1fce3aa-2edc-5554-b3a3-e964d229b28a,0.87,1586933532000
24ec8bfb-65da-5930-af79-4780d7cc5c38,367241f3-db62-5522-a1eb-df88f9309d42,c12cd464-83a6-58a8-8f45-e6488b65c51c,2,1586937600000
d7fdc37c-05b4-5336-b128-686a65a7f813,ef7d23c8-dd12-586e-80c7-d58cde43ef9d,5aff460e-3af3-5070-961b-78ed756e64ce,0.95,1586933820000
d89ed9ee-5a5b-5ba8-b65f-707f94e95ea0,1183a4db-3e9e-5838-ba7f-a8b8fda6fd13,7b846a08-e2cc-5721-b829-7f33d5aad991,1.7,1586936520000
1965d074-e209-5962-aeee-80ae6c61fc11,2733120f-9713-509e-a85f-38405fc2bb60,b886582b-bac5-5f42-832f-4d382cb5ffac,0.98,1586933928000
8095dbae-842e-58d4-8cd4-8e62c9409b16,2733120f-9713-509e-a85f-38405fc2bb60,5aa68cf1-6557-524a-a369-c2feb61e05a1,1.8,1586936880000
b5fda204-36de-5513-bbba-4665d0a45723,64de46eb-8721-5798-a9a8-c041645263ef,44feaddc-255c-54c8-badb-e0d04648ca28,2,1586937600000
d35d2737-9638-5615-96a3-c5c8cb9fbef2,57b1fe95-6049-533f-accc-f26a5609414c,6acdeaea-3816-5afc-a61b-ce7922b8778b,1.2,1586934720000
529a6f59-f307-53a4-b4fb-eee80ef62cca,57b1fe95-6049-533f-accc-f26a5609414c,24cbc234-0532-522c-9e35-8b84deeda367,1,1586934000000
f89febc5-aaf9-5b3d-bd50-5b23716814bf,57b1fe95-6049-533f-accc-f26a5609414c,5c124524-bed4-51cf-861e-ea510ae88b85,1.6,1586936160000
51f5d120-fb23-5f9c-82ac-7a1609b6aa93,3a26e6c6-d1ac-5e20-8785-2ef828f0c8f7,004a2e4c-7a42-5c79-b74d-0588d64e04d8,1.2,1586934720000
088dbb27-3110-5ab6-bd39-0bd86e46d2f6,932ffc0a-803b-50b2-adb4-19d4b026e3e4,f9dd639b-63f8-5873-96ff-a6c862c96db2,1,1586934000000
57a71ce3-ff60-5b70-acd2-8d908f841c73,40915ad1-9049-5a49-bc10-0c910445ede9,57b55f8c-b202-5259-ad31-aa91e40b2c68,0.65,1586932740000
1a09c183-9075-5a24-a504-e41b72df1857,3a26e6c6-d1ac-5e20-8785-2ef828f0c8f7,1a7a1550-947e-54c7-aebf-fc9bc1ba1e34,2,1586937600000
a8171f4a-86a9-5c5b-9705-e7875130acf3,c55948c7-a601-544d-aeaa-6c87f7285c3d,0d069346-7dcd-5be0-9c46-764b7bedf75d,1.1,1586940840000
1edafb7a-6d49-59eb-823c-f8055e55c748,1183a4db-3e9e-5838-ba7f-a8b8fda6fd13,f0633740-65df-5599-9839-981f659641a7,0.9,1586935548000
383a1e16-fe3d-571e-b321-93ad1550a1a2,c55948c7-a601-544d-aeaa-6c87f7285c3d,46bdafac-22b2-58d6-a83f-c654d5d39bea,2,1586944080000
2ba9a996-8e91-5156-98e1-8b218118a923,04d37e2d-1880-5504-9a64-d3ed7fcec9e8,eb93ccde-f1f7-58ee-9971-c66de16a9597,1.9,1586944440000
c98e2918-09ae-5734-9141-14287b561ec4,ef7d23c8-dd12-586e-80c7-d58cde43ef9d,4836e7c5-22d3-5ace-852b-4d66221f7348,1.6,1586941920000
3d4844b1-ebae-55d5-a0bb-19c5f9ca606c,31ebed30-6e68-5f83-88b3-511c3acf6468,08cef179-15c2-5aba-92a9-cde1e9875725,1.9,1586943360000
6ef847c3-edb6-5ed2-b8b3-b64b81bd3e24,367241f3-db62-5522-a1eb-df88f9309d42,0db8fb75-fab4-5f86-8263-c6169cfda017,1.4,1586937528000
e09927bc-83f0-50b5-bd0c-64556de38472,04d37e2d-1880-5504-9a64-d3ed7fcec9e8,c47b786d-eaee-5717-8910-e10e968bacb5,1.9,1586944080000
fd00aabf-7f06-5adb-87db-f2d6934a7551,01e562af-5ea7-5161-b823-2c68ddaea499,40ca50b4-86c6-538f-a24d-5eb56a78dd1a,1.1,1586939040000
a10c0cdb-bedd-5123-8cc7-5259543e3d88,c55948c7-a601-544d-aeaa-6c87f7285c3d,20180ef8-123b-5509-90a6-3795cbcea1a4,0.8,1586939400000
52c9400d-505f-5bd5-b6a5-4aecd557370e,64de46eb-8721-5798-a9a8-c041645263ef,6a063a9c-23f6-5ce5-b833-06d7c1688858,1.6,1586941200000
249d04a7-8f6d-5c06-9e36-aaea6fd58269,40915ad1-9049-5a49-bc10-0c910445ede9,44b928fe-3d8c-54dd-8166-fcbad94b8b2a,0.78,1586935008000
54eec0da-93ed-563d-87af-a52f7e769f43,31ebed30-6e68-5f83-88b3-511c3acf6468,79754883-4d87-5664-8b95-ccda138ed3e8,0.93,1586936340000
d1506ee3-99f1-54ca-9ac9-3c4caf572e99,ef7d23c8-dd12-586e-80c7-d58cde43ef9d,b9f6874b-0a28-5a73-8f7c-67d42c2750c4,1.5,1586942640000
4d8255d8-525b-5d5d-89dd-2fe304dc94b7,2733120f-9713-509e-a85f-38405fc2bb60,a500558a-80c2-51a7-87ba-732f798947ca,1.2,1586940480000
461b5d49-1f98-5235-8105-d32074e31fc6,40915ad1-9049-5a49-bc10-0c910445ede9,1c2ba9b6-1760-5afe-b383-8159c5528dd3,1.5,1586943000000
4e9cc585-1d25-52cd-8cd7-7ccc12f5811f,57b1fe95-6049-533f-accc-f26a5609414c,245010f4-37f5-582a-b942-3520c97d0d3d,0.9,1586940120000
b0bc1d55-4fcf-5d6d-b96d-3cc037eaab78,1183a4db-3e9e-5838-ba7f-a8b8fda6fd13,7d807ed5-b478-58b3-9814-c8f29ecba883,1.4,1586937672000
328c8fe9-a8d3-5f76-ab60-33b2a1f0dfa0,367241f3-db62-5522-a1eb-df88f9309d42,84857101-939e-5783-84af-15214f336777,1.1,1586938320000
5ac65860-fbd0-5759-9134-0be8aedbb5ef,1183a4db-3e9e-5838-ba7f-a8b8fda6fd13,c1fce3aa-2edc-5554-b3a3-e964d229b28a,1.9,1586940372000
24ec8bfb-65da-5930-af79-4780d7cc5c38,31ebed30-6e68-5f83-88b3-511c3acf6468,c12cd464-83a6-58a8-8f45-e6488b65c51c,0.57,1586939652000
d7fdc37c-05b4-5336-b128-686a65a7f813,04d37e2d-1880-5504-9a64-d3ed7fcec9e8,5aff460e-3af3-5070-961b-78ed756e64ce,1.5,1586939220000
d89ed9ee-5a5b-5ba8-b65f-707f94e95ea0,814e5db1-5cfe-581d-b6fa-160e01e3c751,7b846a08-e2cc-5721-b829-7f33d5aad991,1.1,1586940480000
1965d074-e209-5962-aeee-80ae6c61fc11,ef7d23c8-dd12-586e-80c7-d58cde43ef9d,b886582b-bac5-5f42-832f-4d382cb5ffac,0.5,1586935728000
8095dbae-842e-58d4-8cd4-8e62c9409b16,932ffc0a-803b-50b2-adb4-19d4b026e3e4,5aa68cf1-6557-524a-a369-c2feb61e05a1,1.6,1586942640000
b5fda204-36de-5513-bbba-4665d0a45723,31ebed30-6e68-5f83-88b3-511c3acf6468,44feaddc-255c-54c8-badb-e0d04648ca28,2,1586944800000
d35d2737-9638-5615-96a3-c5c8cb9fbef2,04d37e2d-1880-5504-9a64-d3ed7fcec9e8,6acdeaea-3816-5afc-a61b-ce7922b8778b,1.1,1586938680000
529a6f59-f307-53a4-b4fb-eee80ef62cca,932ffc0a-803b-50b2-adb4-19d4b026e3e4,24cbc234-0532-522c-9e35-8b84deeda367,0.95,1586937420000
f89febc5-aaf9-5b3d-bd50-5b23716814bf,3a26e6c6-d1ac-5e20-8785-2ef828f0c8f7,5c124524-bed4-51cf-861e-ea510ae88b85,1.9,1586943000000
51f5d120-fb23-5f9c-82ac-7a1609b6aa93,64de46eb-8721-5798-a9a8-c041645263ef,004a2e4c-7a42-5c79-b74d-0588d64e04d8,0.78,1586937528000
088dbb27-3110-5ab6-bd39-0bd86e46d2f6,64de46eb-8721-5798-a9a8-c041645263ef,f9dd639b-63f8-5873-96ff-a6c862c96db2,0.95,1586937420000
57a71ce3-ff60-5b70-acd2-8d908f841c73,04d37e2d-1880-5504-9a64-d3ed7fcec9e8,57b55f8c-b202-5259-ad31-aa91e40b2c68,1.6,1586938500000
1a09c183-9075-5a24-a504-e41b72df1857,01e562af-5ea7-5161-b823-2c68ddaea499,1a7a1550-947e-54c7-aebf-fc9bc1ba1e34,1.4,1586942640000
a8171f4a-86a9-5c5b-9705-e7875130acf3,1183a4db-3e9e-5838-ba7f-a8b8fda6fd13,0d069346-7dcd-5be0-9c46-764b7bedf75d,1.3,1586945520000
1edafb7a-6d49-59eb-823c-f8055e55c748,04d37e2d-1880-5504-9a64-d3ed7fcec9e8,f0633740-65df-5599-9839-981f659641a7,0.65,1586937888000
383a1e16-fe3d-571e-b321-93ad1550a1a2,814e5db1-5cfe-581d-b6fa-160e01e3c751,46bdafac-22b2-58d6-a83f-c654d5d39bea,1.9,1586950920000
2ba9a996-8e91-5156-98e1-8b218118a923,57b1fe95-6049-533f-accc-f26a5609414c,eb93ccde-f1f7-58ee-9971-c66de16a9597,1.1,1586948400000
c98e2918-09ae-5734-9141-14287b561ec4,04d37e2d-1880-5504-9a64-d3ed7fcec9e8,4836e7c5-22d3-5ace-852b-4d66221f7348,0.67,1586944332000
3d4844b1-ebae-55d5-a0bb-19c5f9ca606c,814e5db1-5cfe-581d-b6fa-160e01e3c751,08cef179-15c2-5aba-92a9-cde1e9875725,0.65,1586945700000
6ef847c3-edb6-5ed2-b8b3-b64b81bd3e24,31ebed30-6e68-5f83-88b3-511c3acf6468,0db8fb75-fab4-5f86-8263-c6169cfda017,1.4,1586942568000
e09927bc-83f0-50b5-bd0c-64556de38472,367241f3-db62-5522-a1eb-df88f9309d42,c47b786d-eaee-5717-8910-e10e968bacb5,1.1,1586948040000
fd00aabf-7f06-5adb-87db-f2d6934a7551,932ffc0a-803b-50b2-adb4-19d4b026e3e4,40ca50b4-86c6-538f-a24d-5eb56a78dd1a,1.1,1586943000000
a10c0cdb-bedd-5123-8cc7-5259543e3d88,40915ad1-9049-5a49-bc10-0c910445ede9,20180ef8-123b-5509-90a6-3795cbcea1a4,0.97,1586942892000
52c9400d-505f-5bd5-b6a5-4aecd557370e,ef7d23c8-dd12-586e-80c7-d58cde43ef9d,6a063a9c-23f6-5ce5-b833-06d7c1688858,1.9,1586948040000
249d04a7-8f6d-5c06-9e36-aaea6fd58269,814e5db1-5cfe-581d-b6fa-160e01e3c751,44b928fe-3d8c-54dd-8166-fcbad94b8b2a,1,1586938608000
54eec0da-93ed-563d-87af-a52f7e769f43,64de46eb-8721-5798-a9a8-c041645263ef,79754883-4d87-5664-8b95-ccda138ed3e8,1.4,1586941380000
d1506ee3-99f1-54ca-9ac9-3c4caf572e99,01e562af-5ea7-5161-b823-2c68ddaea499,b9f6874b-0a28-5a73-8f7c-67d42c2750c4,0.87,1586945772000
4d8255d8-525b-5d5d-89dd-2fe304dc94b7,01e562af-5ea7-5161-b823-2c68ddaea499,a500558a-80c2-51a7-87ba-732f798947ca,0.53,1586942388000
461b5d49-1f98-5235-8105-d32074e31fc6,64de46eb-8721-5798-a9a8-c041645263ef,1c2ba9b6-1760-5afe-b383-8159c5528dd3,0.52,1586944872000
4e9cc585-1d25-52cd-8cd7-7ccc12f5811f,01e562af-5ea7-5161-b823-2c68ddaea499,245010f4-37f5-582a-b942-3520c97d0d3d,1.3,1586944800000
b0bc1d55-4fcf-5d6d-b96d-3cc037eaab78,814e5db1-5cfe-581d-b6fa-160e01e3c751,7d807ed5-b478-58b3-9814-c8f29ecba883,1.3,1586942352000
328c8fe9-a8d3-5f76-ab60-33b2a1f0dfa0,de6ab0a7-41ba-5907-869f-cdbbbf13aa74,84857101-939e-5783-84af-15214f336777,0.93,1586941668000
5ac65860-fbd0-5759-9134-0be8aedbb5ef,367241f3-db62-5522-a1eb-df88f9309d42,c1fce3aa-2edc-5554-b3a3-e964d229b28a,2,1586947572000
24ec8bfb-65da-5930-af79-4780d7cc5c38,ef7d23c8-dd12-586e-80c7-d58cde43ef9d,c12cd464-83a6-58a8-8f45-e6488b65c51c,0.55,1586941632000
d7fdc37c-05b4-5336-b128-686a65a7f813,57b1fe95-6049-533f-accc-f26a5609414c,5aff460e-3af3-5070-961b-78ed756e64ce,0.58,1586941308000
d89ed9ee-5a5b-5ba8-b65f-707f94e95ea0,1183a4db-3e9e-5838-ba7f-a8b8fda6fd13,7b846a08-e2cc-5721-b829-7f33d5aad991,1,1586944080000
1965d074-e209-5962-aeee-80ae6c61fc11,de6ab0a7-41ba-5907-869f-cdbbbf13aa74,b886582b-bac5-5f42-832f-4d382cb5ffac,0.87,1586938860000
8095dbae-842e-58d4-8cd4-8e62c9409b16,3a26e6c6-d1ac-5e20-8785-2ef828f0c8f7,5aa68cf1-6557-524a-a369-c2feb61e05a1,1.4,1586947680000
b5fda204-36de-5513-bbba-4665d0a45723,de6ab0a7-41ba-5907-869f-cdbbbf13aa74,44feaddc-255c-54c8-badb-e0d04648ca28,1.7,1586950920000
d35d2737-9638-5615-96a3-c5c8cb9fbef2,31ebed30-6e68-5f83-88b3-511c3acf6468,6acdeaea-3816-5afc-a61b-ce7922b8778b,1.6,1586944440000
529a6f59-f307-53a4-b4fb-eee80ef62cca,de6ab0a7-41ba-5907-869f-cdbbbf13aa74,24cbc234-0532-522c-9e35-8b84deeda367,1.9,1586944260000
f89febc5-aaf9-5b3d-bd50-5b23716814bf,de6ab0a7-41ba-5907-869f-cdbbbf13aa74,5c124524-bed4-51cf-861e-ea510ae88b85,1.5,1586948400000
51f5d120-fb23-5f9c-82ac-7a1609b6aa93,31ebed30-6e68-5f83-88b3-511c3acf6468,004a2e4c-7a42-5c79-b74d-0588d64e04d8,0.77,1586940300000
088dbb27-3110-5ab6-bd39-0bd86e46d2f6,31ebed30-6e68-5f83-88b3-511c3acf6468,f9dd639b-63f8-5873-96ff-a6c862c96db2,1.3,1586942100000
57a71ce3-ff60-5b70-acd2-8d908f841c73,932ffc0a-803b-50b2-adb4-19d4b026e3e4,57b55f8c-b202-5259-ad31-aa91e40b2c68,1.7,1586944620000
1a09c183-9075-5a24-a504-e41b72df1857,ef7d23c8-dd12-586e-80c7-d58cde43ef9d,1a7a1550-947e-54c7-aebf-fc9bc1ba1e34,1.7,1586948760000
a8171f4a-86a9-5c5b-9705-e7875130acf3,932ffc0a-803b-50b2-adb4-19d4b026e3e4,0d069346-7dcd-5be0-9c46-764b7bedf75d,1,1586949120000
1edafb7a-6d49-59eb-823c-f8055e55c748,57b1fe95-6049-533f-accc-f26a5609414c,f0633740-65df-5599-9839-981f659641a7,1.4,1586942928000
383a1e16-fe3d-571e-b321-93ad1550a1a2,1183a4db-3e9e-5838-ba7f-a8b8fda6fd13,46bdafac-22b2-58d6-a83f-c654d5d39bea,1.7,1586957040000
2ba9a996-8e91-5156-98e1-8b218118a923,c55948c7-a601-544d-aeaa-6c87f7285c3d,eb93ccde-f1f7-58ee-9971-c66de16a9597,1.9,1586955240000
c98e2918-09ae-5734-9141-14287b561ec4,3a26e6c6-d1ac-5e20-8785-2ef828f0c8f7,4836e7c5-22d3-5ace-852b-4d66221f7348,1.9,1586951172000
3d4844b1-ebae-55d5-a0bb-19c5f9ca606c,01e562af-5ea7-5161-b823-2c68ddaea499,08cef179-15c2-5aba-92a9-cde1e9875725,1.6,1586951460000
6ef847c3-edb6-5ed2-b8b3-b64b81bd3e24,3a26e6c6-d1ac-5e20-8785-2ef828f0c8f7,0db8fb75-fab4-5f86-8263-c6169cfda017,1.2,1586946888000
e09927bc-83f0-50b5-bd0c-64556de38472,57b1fe95-6049-533f-accc-f26a5609414c,c47b786d-eaee-5717-8910-e10e968bacb5,1.5,1586953440000
fd00aabf-7f06-5adb-87db-f2d6934a7551,64de46eb-8721-5798-a9a8-c041645263ef,40ca50b4-86c6-538f-a24d-5eb56a78dd1a,0.5,1586944800000
a10c0cdb-bedd-5123-8cc7-5259543e3d88,2733120f-9713-509e-a85f-38405fc2bb60,20180ef8-123b-5509-90a6-3795cbcea1a4,0.6,1586945052000
52c9400d-505f-5bd5-b6a5-4aecd557370e,64de46eb-8721-5798-a9a8-c041645263ef,6a063a9c-23f6-5ce5-b833-06d7c1688858,1.3,1586952720000
249d04a7-8f6d-5c06-9e36-aaea6fd58269,de6ab0a7-41ba-5907-869f-cdbbbf13aa74,44b928fe-3d8c-54dd-8166-fcbad94b8b2a,0.85,1586941668000
54eec0da-93ed-563d-87af-a52f7e769f43,04d37e2d-1880-5504-9a64-d3ed7fcec9e8,79754883-4d87-5664-8b95-ccda138ed3e8,1.8,1586947860000
d1506ee3-99f1-54ca-9ac9-3c4caf572e99,57b1fe95-6049-533f-accc-f26a5609414c,b9f6874b-0a28-5a73-8f7c-67d42c2750c4,0.82,1586948724000
4d8255d8-525b-5d5d-89dd-2fe304dc94b7,932ffc0a-803b-50b2-adb4-19d4b026e3e4,a500558a-80c2-51a7-87ba-732f798947ca,1,1586945988000
461b5d49-1f98-5235-8105-d32074e31fc6,932ffc0a-803b-50b2-adb4-19d4b026e3e4,1c2ba9b6-1760-5afe-b383-8159c5528dd3,1.7,1586950992000
4e9cc585-1d25-52cd-8cd7-7ccc12f5811f,367241f3-db62-5522-a1eb-df88f9309d42,245010f4-37f5-582a-b942-3520c97d0d3d,0.75,1586947500000
b0bc1d55-4fcf-5d6d-b96d-3cc037eaab78,367241f3-db62-5522-a1eb-df88f9309d42,7d807ed5-b478-58b3-9814-c8f29ecba883,1.8,1586948832000
328c8fe9-a8d3-5f76-ab60-33b2a1f0dfa0,367241f3-db62-5522-a1eb-df88f9309d42,84857101-939e-5783-84af-15214f336777,1.6,1586947428000
5ac65860-fbd0-5759-9134-0be8aedbb5ef,01e562af-5ea7-5161-b823-2c68ddaea499,c1fce3aa-2edc-5554-b3a3-e964d229b28a,1.6,1586953332000
24ec8bfb-65da-5930-af79-4780d7cc5c38,932ffc0a-803b-50b2-adb4-19d4b026e3e4,c12cd464-83a6-58a8-8f45-e6488b65c51c,0.53,1586943540000
d7fdc37c-05b4-5336-b128-686a65a7f813,31ebed30-6e68-5f83-88b3-511c3acf6468,5aff460e-3af3-5070-961b-78ed756e64ce,1.2,1586945628000
d89ed9ee-5a5b-5ba8-b65f-707f94e95ea0,2733120f-9713-509e-a85f-38405fc2bb60,7b846a08-e2cc-5721-b829-7f33d5aad991,1.3,1586948760000
1965d074-e209-5962-aeee-80ae6c61fc11,64de46eb-8721-5798-a9a8-c041645263ef,b886582b-bac5-5f42-832f-4d382cb5ffac,1.7,1586944980000
8095dbae-842e-58d4-8cd4-8e62c9409b16,04d37e2d-1880-5504-9a64-d3ed7fcec9e8,5aa68cf1-6557-524a-a369-c2feb61e05a1,1.6,1586953440000
b5fda204-36de-5513-bbba-4665d0a45723,64de46eb-8721-5798-a9a8-c041645263ef,44feaddc-255c-54c8-badb-e0d04648ca28,1.4,1586955960000
d35d2737-9638-5615-96a3-c5c8cb9fbef2,1183a4db-3e9e-5838-ba7f-a8b8fda6fd13,6acdeaea-3816-5afc-a61b-ce7922b8778b,0.57,1586946492000
529a6f59-f307-53a4-b4fb-eee80ef62cca,01e562af-5ea7-5161-b823-2c68ddaea499,24cbc234-0532-522c-9e35-8b84deeda367,1.1,1586948220000
f89febc5-aaf9-5b3d-bd50-5b23716814bf,ef7d23c8-dd12-586e-80c7-d58cde43ef9d,5c124524-bed4-51cf-861e-ea510ae88b85,1.5,1586953800000
51f5d120-fb23-5f9c-82ac-7a1609b6aa93,367241f3-db62-5522-a1eb-df88f9309d42,004a2e4c-7a42-5c79-b74d-0588d64e04d8,1.4,1586945340000
088dbb27-3110-5ab6-bd39-0bd86e46d2f6,932ffc0a-803b-50b2-adb4-19d4b026e3e4,f9dd639b-63f8-5873-96ff-a6c862c96db2,0.77,1586944872000
57a71ce3-ff60-5b70-acd2-8d908f841c73,04d37e2d-1880-5504-9a64-d3ed7fcec9e8,57b55f8c-b202-5259-ad31-aa91e40b2c68,0.75,1586947320000
1a09c183-9075-5a24-a504-e41b72df1857,01e562af-5ea7-5161-b823-2c68ddaea499,1a7a1550-947e-54c7-aebf-fc9bc1ba1e34,1,1586952360000
a8171f4a-86a9-5c5b-9705-e7875130acf3,2733120f-9713-509e-a85f-38405fc2bb60,0d069346-7dcd-5be0-9c46-764b7bedf75d,1.9,1586955960000
1edafb7a-6d49-59eb-823c-f8055e55c748,1183a4db-3e9e-5838-ba7f-a8b8fda6fd13,f0633740-65df-5599-9839-981f659641a7,1.1,1586946888000
383a1e16-fe3d-571e-b321-93ad1550a1a2,932ffc0a-803b-50b2-adb4-19d4b026e3e4,46bdafac-22b2-58d6-a83f-c654d5d39bea,1.3,1586961720000
2ba9a996-8e91-5156-98e1-8b218118a923,3a26e6c6-d1ac-5e20-8785-2ef828f0c8f7,eb93ccde-f1f7-58ee-9971-c66de16a9597,1.9,1586962080000
c98e2918-09ae-5734-9141-14287b561ec4,1183a4db-3e9e-5838-ba7f-a8b8fda6fd13,4836e7c5-22d3-5ace-852b-4d66221f7348,1.1,1586955132000
3d4844b1-ebae-55d5-a0bb-19c5f9ca606c,04d37e2d-1880-5504-9a64-d3ed7fcec9e8,08cef179-15c2-5aba-92a9-cde1e9875725,1.1,1586955420000
6ef847c3-edb6-5ed2-b8b3-b64b81bd3e24,de6ab0a7-41ba-5907-869f-cdbbbf13aa74,0db8fb75-fab4-5f86-8263-c6169cfda017,0.55,1586948868000
e09927bc-83f0-50b5-bd0c-64556de38472,01e562af-5ea7-5161-b823-2c68ddaea499,c47b786d-eaee-5717-8910-e10e968bacb5,0.98,1586956968000
fd00aabf-7f06-5adb-87db-f2d6934a7551,c55948c7-a601-544d-aeaa-6c87f7285c3d,40ca50b4-86c6-538f-a24d-5eb56a78dd1a,1.5,1586950200000
a10c0cdb-bedd-5123-8cc7-5259543e3d88,57b1fe95-6049-533f-accc-f26a5609414c,20180ef8-123b-5509-90a6-3795cbcea1a4,1.9,1586951892000
52c9400d-505f-5bd5-b6a5-4aecd557370e,de6ab0a7-41ba-5907-869f-cdbbbf13aa74,6a063a9c-23f6-5ce5-b833-06d7c1688858,1.9,1586959560000
249d04a7-8f6d-5c06-9e36-aaea6fd58269,64de46eb-8721-5798-a9a8-c041645263ef,44b928fe-3d8c-54dd-8166-fcbad94b8b2a,1.9,1586948508000
54eec0da-93ed-563d-87af-a52f7e769f43,3a26e6c6-d1ac-5e20-8785-2ef828f0c8f7,79754883-4d87-5664-8b95-ccda138ed3e8,0.98,1586951388000
d1506ee3-99f1-54ca-9ac9-3c4caf572e99,64de46eb-8721-5798-a9a8-c041645263ef,b9f6874b-0a28-5a73-8f7c-67d42c2750c4,1.3,1586953404000
4d8255d8-525b-5d5d-89dd-2fe304dc94b7,64de46eb-8721-5798-a9a8-c041645263ef,a500558a-80c2-51a7-87ba-732f798947ca,1.1,1586949948000
461b5d49-1f98-5235-8105-d32074e31fc6,40915ad1-9049-5a49-bc10-0c910445ede9,1c2ba9b6-1760-5afe-b383-8159c5528dd3,0.5,1586952792000
4e9cc585-1d25-52cd-8cd7-7ccc12f5811f,64de46eb-8721-5798-a9a8-c041645263ef,245010f4-37f5-582a-b942-3520c97d0d3d,1.3,1586952180000
b0bc1d55-4fcf-5d6d-b96d-3cc037eaab78,04d37e2d-1880-5504-9a64-d3ed7fcec9e8,7d807ed5-b478-58b3-9814-c8f29ecba883,0.9,1586952072000
328c8fe9-a8d3-5f76-ab60-33b2a1f0dfa0,31ebed30-6e68-5f83-88b3-511c3acf6468,84857101-939e-5783-84af-15214f336777,1.3,1586952108000
5ac65860-fbd0-5759-9134-0be8aedbb5ef,57b1fe95-6049-533f-accc-f26a5609414c,c1fce3aa-2edc-5554-b3a3-e964d229b28a,1.4,1586958372000
24ec8bfb-65da-5930-af79-4780d7cc5c38,367241f3-db62-5522-a1eb-df88f9309d42,c12cd464-83a6-58a8-8f45-e6488b65c51c,0.5,1586945340000
d7fdc37c-05b4-5336-b128-686a65a7f813,ef7d23c8-dd12-586e-80c7-d58cde43ef9d,5aff460e-3af3-5070-961b-78ed756e64ce,0.52,1586947500000
